#
# Lista de municipios de las 32 entidades federativas
# Fuente: Instituto Nacional de Estadística y Geografía (INEGI)
# Enlace: http://www.inegi.org.mx/geo/contenidos/geoestadistica/catalogoclaves.aspx
#

#
# Palabras y letras removidas: "de", "del", "el", "gran", "la", "las", "los", "san", "santa", "santo", "y"
#

#
Sal				#Ixtapan de la Sal
Oro				#Ixtapan del Oro
Ixtlahuaca			#Ixtlahuaca
Xalatlaco			#Xalatlaco
Jaltenco			#Jaltenco
Jilotepec			#Jilotepec
Jilotzingo			#Jilotzingo
Jiquipilco			#Jiquipilco
Jocotitlán			#Jocotitlán
Joquicingo			#Joquicingo
Juchitepec			#Juchitepec
Lerma				#Lerma
Malinalco			#Malinalco
Melchor				#Melchor Ocampo
Metepec				#Metepec
Mexicaltzingo			#Mexicaltzingo
Morelos				#Morelos
Naucalpan			#Naucalpan de Juárez
Nezahualcóyotl			#Nezahualcóyotl
Nextlalpan			#Nextlalpan
Romero				#Nicolás Romero
Nopaltepec			#Nopaltepec
Ocoyoacac			#Ocoyoacac
Ocuilan				#Ocuilan
Oro				#El Oro
Otumba				#Otumba
Otzoloapan			#Otzoloapan
Otzolotepec			#Otzolotepec
Ozumba				#Ozumba
Papalotla			#Papalotla
Paz				#La Paz
Polotitlán			#Polotitlán
Rayón				#Rayón
Isla				#San Antonio la Isla
Progreso			#San Felipe del Progreso
Pirámides			#San Martín de las Pirámides
Mateo				#San Mateo Atenco
Atenco				#San Mateo Atenco
Simón				#San Simón de Guerrero
Tomás				#Santo Tomás
Soyaniquilpan			#Soyaniquilpan de Juárez
Sultepec			#Sultepec
Tecámac				#Tecámac
Tejupilco			#Tejupilco
Temamatla			#Temamatla
Temascalapa			#Temascalapa
Temascalcingo			#Temascalcingo
Temascaltepec			#Temascaltepec
Temoaya				#Temoaya
Tenancingo			#Tenancingo
Tenango				#Tenango del Aire
Aire				#Tenango del Aire
Valle				#Tenango del Valle
Teoloyucan			#Teoloyucan
Teotihuacán			#Teotihuacán
Tepetlaoxtoc			#Tepetlaoxtoc
Tepetlixpa			#Tepetlixpa
Tepotzotlán			#Tepotzotlán
Tequixquiac			#Tequixquiac
Texcaltitlán			#Texcaltitlán
Texcalyacac			#Texcalyacac
Texcoco				#Texcoco
Tezoyuca			#Tezoyuca
Tianguistenco			#Tianguistenco
Timilpan			#Timilpan
Tlalmanalco			#Tlalmanalco
Tlalnepantla			#Tlalnepantla de Baz
Baz				#Tlalnepantla de Baz
Tlatlaya			#Tlatlaya
Toluca				#Toluca
Tonatico			#Tonatico
Tultepec			#Tultepec
Tultitlán			#Tultitlán
Bravo				#Valle de Bravo
Allende				#Villa de Allende
Carbón				#Villa del Carbón
Guerrero			#Villa Guerrero
Victoria			#Villa Victoria
Xonacatlán			#Xonacatlán
Zacazonapan			#Zacazonapan
Zacualpan			#Zacualpan
Zinacantepec			#Zinacantepec
Zumpahuacán			#Zumpahuacán
Zumpango			#Zumpango
Izcalli				#Cuautitlán Izcalli
Chalco				#Valle de Chalco Solidaridad
Luvianos			#Luvianos
Rincón				#San José del Rincón
Tonanitla			#Tonanitla

#
# [16] Michoacán de Ocampo
#

Acuitzio			#Acuitzio
Aguililla			#Aguililla
Álvaro				#Álvaro Obregón
Obregón				#Álvaro Obregón
Angamacutiro			#Angamacutiro
Angangueo			#Angangueo
Apatzingán			#Apatzingán
Aporo				#Aporo
Aquila				#Aquila
Ario				#Ario
Arteaga				#Arteaga
Briseñas			#Briseñas
Buenavista			#Buenavista
Carácuaro			#Carácuaro
Coahuayana			#Coahuayana
Coalcomán			#Coalcomán de Vázquez Pallares
Vázquez				#Coalcomán de Vázquez Pallares
Pallares			#Coalcomán de Vázquez Pallares
Coeneo				#Coeneo
Contepec			#Contepec
Copándaro			#Copándaro
Cotija				#Cotija
Cuitzeo				#Cuitzeo
Charapan			#Charapan
Charo				#Charo
Chavinda			#Chavinda
Cherán				#Cherán
Chilchota			#Chilchota
Chinicuila			#Chinicuila
Chucándiro			#Chucándiro
Churintzio			#Churintzio
Churumuco			#Churumuco
Ecuandureo			#Ecuandureo
Epitacio			#Epitacio Huerta
Erongarícuaro			#Erongarícuaro
Zamora				#Gabriel Zamora
Hidalgo				#Hidalgo
Huacana				#La Huacana
Huandacareo			#Huandacareo
Huaniqueo			#Huaniqueo
Huetamo				#Huetamo
Huiramba			#Huiramba
Indaparapeo			#Indaparapeo
Irimbo				#Irimbo
Ixtlán				#Ixtlán
Jacona				#Jacona
Jiménez				#Jiménez
Jiquilpan			#Jiquilpan
Juárez				#Juárez
Jungapeo			#Jungapeo
Lagunillas			#Lagunillas
Madero				#Madero
Maravatío			#Maravatío
Castellanos			#Marcos Castellanos
Lázaro				#Lázaro Cárdenas
Cárdenas			#Lázaro Cárdenas
Morelia				#Morelia
Morelos				#Morelos
Múgica				#Múgica
Nahuatzen			#Nahuatzen
Nocupétaro			#Nocupétaro
Parangaricutiro			#Nuevo Parangaricutiro
Urecho				#Nuevo Urecho
Numarán				#Numarán
Ocampo				#Ocampo
Pajacuarán			#Pajacuarán
Panindícuaro			#Panindícuaro
Parácuaro			#Parácuaro
Paracho				#Paracho
Pátzcuaro			#Pátzcuaro
Penjamillo			#Penjamillo
Peribán				#Peribán
Piedad				#La Piedad
Purépero			#Purépero
Puruándiro			#Puruándiro
Queréndaro			#Queréndaro
Quiroga				#Quiroga
Cojumatlán			#Cojumatlán de Régules
Régules				#Cojumatlán de Régules
Reyes				#Los Reyes
Sahuayo				#Sahuayo
Lucas				#San Lucas
Ana				#Santa Ana Maya
Maya				#Santa Ana Maya
Escalante			#Salvador Escalante
Senguio				#Senguio
Susupuato			#Susupuato
Tacámbaro			#Tacámbaro
Tancítaro			#Tancítaro
Tangamandapio			#Tangamandapio
Tangancícuaro			#Tangancícuaro
Tanhuato			#Tanhuato
Taretan				#Taretan
Tarímbaro			#Tarímbaro
Tepalcatepec			#Tepalcatepec
Tingambato			#Tingambato
Tingüindín			#Tingüindín
Tiquicheo			#Tiquicheo de Nicolás Romero
Tlalpujahua			#Tlalpujahua
Tlazazalca			#Tlazazalca
Tocumbo				#Tocumbo
Tumbiscatío			#Tumbiscatío
Turicato			#Turicato
Tuxpan				#Tuxpan
Tuzantla			#Tuzantla
Tzintzuntzan			#Tzintzuntzan
Tzitzio				#Tzitzio
Uruapan				#Uruapan
Carranza			#Venustiano Carranza
Villamar			#Villamar
Hermosa				#Vista Hermosa
Yurécuaro			#Yurécuaro
Zacapu				#Zacapu
Zamora				#Zamora
Zináparo			#Zináparo
Zinapécuaro			#Zinapécuaro
Ziracuaretiro			#Ziracuaretiro
Zitácuaro			#Zitácuaro
Sixto				#José Sixto Verduzco
Verduzco			#José Sixto Verduzco

#
# [17] Morelos
#

Amacuzac			#Amacuzac
Atlatlahucan			#Atlatlahucan
Axochiapan			#Axochiapan
Ayala				#Ayala
Coatlán				#Coatlán del Río
Cuautla				#Cuautla
Cuernavaca			#Cuernavaca
Zapata				#Emiliano Zapata
Huitzilac			#Huitzilac
Jantetelco			#Jantetelco
Jiutepec			#Jiutepec
Jojutla				#Jojutla
Jonacatepec			#Jonacatepec de Leandro Valle
Leandro				#Jonacatepec de Leandro Valle
Mazatepec			#Mazatepec
Miacatlán			#Miacatlán
Ocuituco			#Ocuituco
Puente				#Puente de Ixtla
Ixtla				#Puente de Ixtla
Temixco				#Temixco
Tepalcingo			#Tepalcingo
Tepoztlán			#Tepoztlán
Tetecala			#Tetecala
Tetela				#Tetela del Volcán
Volcán				#Tetela del Volcán
Tlalnepantla			#Tlalnepantla
Tlaltizapán			#Tlaltizapán de Zapata
Tlaquiltenango			#Tlaquiltenango
Tlayacapan			#Tlayacapan
Totolapan			#Totolapan
Xochitepec			#Xochitepec
Yautepec			#Yautepec
Yecapixtla			#Yecapixtla
Zacatepec			#Zacatepec
Zacualpan			#Zacualpan de Amilpas
Amilpas				#Zacualpan de Amilpas
Temoac				#Temoac

#
# [18] Nayarit
#

Acaponeta			#Acaponeta
Ahuacatlán			#Ahuacatlán
Cañas				#Amatlán de Cañas
Compostela			#Compostela
Huajicori			#Huajicori
Ixtlán				#Ixtlán del Río
Jala				#Jala
Xalisco				#Xalisco
Nayar				#Del Nayar
Rosamorada			#Rosamorada
Ruíz				#Ruíz
Blas				#San Blas
Lagunillas			#San Pedro Lagunillas
Oro				#Santa María del Oro
Ixcuintla			#Santiago Ixcuintla
Tecuala				#Tecuala
Tepic				#Tepic
Tuxpan				#Tuxpan
Yesca				#La Yesca
Bahía				#Bahía de Banderas
Banderas			#Bahía de Banderas

#
# [19] Nuevo León
#

Abasolo				#Abasolo
Agualeguas			#Agualeguas
Aldamas				#Los Aldamas
Allende				#Allende
Anáhuac				#Anáhuac
Apodaca				#Apodaca
Aramberri			#Aramberri
Bustamante			#Bustamante
Cadereyta			#Cadereyta Jiménez
Carmen				#El Carmen
Cerralvo			#Cerralvo
Ciénega				#Ciénega de Flores
China				#China
Doctor				#Doctor Arroyo
Arroyo				#Doctor Arroyo
Coss				#Doctor Coss
González			#Doctor González
Galeana				#Galeana
García				#García
Garza				#San Pedro Garza García
Bravo				#General Bravo
Escobedo			#General Escobedo
Terán				#General Terán
Treviño				#General Treviño
Zaragoza			#General Zaragoza
Zuazua				#General Zuazua
Guadalupe			#Guadalupe
Herreras			#Los Herreras
Higueras			#Higueras
Hualahuises			#Hualahuises
Iturbide			#Iturbide
Juárez				#Juárez
Lampazos			#Lampazos de Naranjo
Naranjo				#Lampazos de Naranjo
Linares				#Linares
Marín				#Marín
Melchor				#Melchor Ocampo
Mier				#Mier y Noriega
Noriega				#Mier y Noriega
Mina				#Mina
Montemorelos			#Montemorelos
Monterrey			#Monterrey
Parás				#Parás
Pesquería			#Pesquería
Ramones				#Los Ramones
Rayones				#Rayones
Sabinas				#Sabinas Hidalgo
Salinas				#Salinas Victoria
Victoria			#Salinas Victoria
Garza				#San Nicolás de los Garza
Hidalgo				#Hidalgo
Catarina			#Santa Catarina
Santiago			#Santiago
Vallecillo			#Vallecillo
Villaldama			#Villaldama

#
# [20] Oaxaca
#

Abejones			#Abejones
Acatlán				#Acatlán de Pérez Figueroa
Figueroa			#Acatlán de Pérez Figueroa
Asunción			#Asunción Cacalotepec
Cacalotepec			#Asunción Cacalotepec
Cuyotepeji			#Asunción Cuyotepeji
Ixtaltepec			#Asunción Ixtaltepec
Nochixtlán			#Asunción Nochixtlán
Ocotlán				#Asunción Ocotlán
Tlacolulita			#Asunción Tlacolulita
Ayotzintepec			#Ayotzintepec
Barrio				#El Barrio de la Soledad
Soledad				#El Barrio de la Soledad
Calihualá			#Calihualá
Candelaria			#Candelaria Loxicha
Loxicha				#Candelaria Loxicha
Ciénega				#Ciénega de Zimatlán
Zimatlán			#Ciénega de Zimatlán
Ciudad				#Ciudad Ixtepec
Ixtepec				#Ciudad Ixtepec
Coatecas			#Coatecas Altas
Altas				#Coatecas Altas
Coicoyán			#Coicoyán de las Flores
Compañía			#La Compañía
Concepción			#Concepción Buenavista
Buenavista			#Concepción Buenavista
Pápalo				#Concepción Pápalo
Constancia			#Constancia del Rosario
Rosario				#Constancia del Rosario
Cosolapa			#Cosolapa
Cosoltepec			#Cosoltepec
Cuilápam			#Cuilápam de Guerrero
Cuyamecalco			#Cuyamecalco Villa de Zaragoza
Chahuites			#Chahuites
Chalcatongo			#Chalcatongo de Hidalgo
Chiquihuitlán			#Chiquihuitlán de Benito Juárez
Heroica				#Heroica Ciudad de Ejutla de Crespo
Ejutla				#Heroica Ciudad de Ejutla de Crespo
Crespo				#Heroica Ciudad de Ejutla de Crespo
Eloxochitlán			#Eloxochitlán de Flores Magón
Magón				#Eloxochitlán de Flores Magón
Espinal				#El Espinal
Tamazulápam			#Tamazulápam del Espíritu Santo
Espíritu			#Tamazulápam del Espíritu Santo
Fresnillo			#Fresnillo de Trujano
Guadalupe			#Guadalupe Etla
Etla				#Guadalupe Etla
Ramírez				#Guadalupe de Ramírez
Guelatao			#Guelatao de Juárez
Guevea				#Guevea de Humboldt
Humboldt			#Guevea de Humboldt
Mesones				#Mesones Hidalgo
Hidalgo				#Villa Hidalgo
Huajuapan			#Heroica Ciudad de Huajuapan de León
Huautepec			#Huautepec
Huautla				#Huautla de Jiménez
Ixtlán				#Ixtlán de Juárez
Juchitán			#Heroica Ciudad de Juchitán de Zaragoza
Loma				#Loma Bonita
Bonita				#Loma Bonita
Apasco				#Magdalena Apasco
Jaltepec			#Magdalena Jaltepec
Jicotlán			#Santa Magdalena Jicotlán
Mixtepec			#Magdalena Mixtepec
Ocotlán				#Magdalena Ocotlán
Peñasco				#Magdalena Peñasco
Teitipac			#Magdalena Teitipac
Tequisistlán			#Magdalena Tequisistlán
Tlacotepec			#Magdalena Tlacotepec
Zahuatlán			#Magdalena Zahuatlán
Mariscala			#Mariscala de Juárez
Mártires			#Mártires de Tacubaya
Tacubaya			#Mártires de Tacubaya
Matías				#Matías Romero Avendaño
Avendaño			#Matías Romero Avendaño
Mazatlán			#Mazatlán Villa de Flores
Miahuatlán			#Miahuatlán de Porfirio Díaz
Porfirio			#Miahuatlán de Porfirio Díaz
Mixistlán			#Mixistlán de la Reforma
Monjas				#Monjas
Natividad			#Natividad
Nazareno			#Nazareno Etla
Etla				#Nazareno Etla
Nejapa				#Nejapa de Madero
Ixpantepec			#Ixpantepec Nieves
Nieves				#Ixpantepec Nieves
Niltepec			#Santiago Niltepec
Oaxaca				#Oaxaca de Juárez
Ocotlán				#Ocotlán de Morelos
Pe				#La Pe
Pinotepa			#Pinotepa de Don Luis
Don				#Pinotepa de Don Luis
Pluma				#Pluma Hidalgo
Progreso			#San José del Progreso
Putla				#Putla Villa de Guerrero
Quioquitani			#Santa Catarina Quioquitani
Pineda				#Reforma de Pineda
Reforma				#La Reforma
Etla				#Reyes Etla
Rojas				#Rojas de Cuauhtémoc
Salina				#Salina Cruz
Amatengo			#San Agustín Amatengo
Atenango			#San Agustín Atenango
Chayuco				#San Agustín Chayuco
Juntas				#San Agustín de las Juntas
Etla				#San Agustín Etla
Loxicha				#San Agustín Loxicha
Tlacotepec			#San Agustín Tlacotepec
Yatareni			#San Agustín Yatareni
Cabecera			#San Andrés Cabecera Nueva
Nueva				#San Andrés Cabecera Nueva
Dinicuiti			#San Andrés Dinicuiti
Huaxpaltepec			#San Andrés Huaxpaltepec
Huayápam			#San Andrés Huayápam
Ixtlahuaca			#San Andrés Ixtlahuaca
Lagunas				#San Andrés Lagunas
Nuxiño				#San Andrés Nuxiño
Paxtlán				#San Andrés Paxtlán
Sinaxtla			#San Andrés Sinaxtla
Solaga				#San Andrés Solaga
Teotilálpam			#San Andrés Teotilálpam
Tepetlapa			#San Andrés Tepetlapa
Yaá				#San Andrés Yaá
Zabache				#San Andrés Zabache
Zautla				#San Andrés Zautla
Antonino			#San Antonino Castillo Velasco
Velasco				#San Antonino Castillo Velasco
Alto				#San Antonino el Alto
Verde				#San Antonino Monte Verde
Acutla				#San Antonio Acutla
Cal				#San Antonio de la Cal
Huitepec			#San Antonio Huitepec
Nanahuatípam			#San Antonio Nanahuatípam
Sinicahua			#San Antonio Sinicahua
Tepetlapa			#San Antonio Tepetlapa
Baltazar			#San Baltazar Chichicápam
Chichicápam			#San Baltazar Chichicápam
Loxicha				#San Baltazar Loxicha
Yatzachi			#San Baltazar Yatzachi el Bajo
Bajo				#San Baltazar Yatzachi el Bajo
Coyotepec			#San Bartolo Coyotepec
Bartolomé			#San Bartolomé Ayautla
Ayautla				#San Bartolomé Ayautla
Loxicha				#San Bartolomé Loxicha
Quialana			#San Bartolomé Quialana
Yucuañe				#San Bartolomé Yucuañe
Zoogocho			#San Bartolomé Zoogocho
Soyaltepec			#San Bartolo Soyaltepec
Yautepec			#San Bartolo Yautepec
Bernardo			#San Bernardo Mixtepec
Mixtepec			#San Bernardo Mixtepec
Atempa				#San Blas Atempa
Yautepec			#San Carlos Yautepec
Amatlán				#San Cristóbal Amatlán
Amoltepec			#San Cristóbal Amoltepec
Lachirioag			#San Cristóbal Lachirioag
Suchixtlahuaca			#San Cristóbal Suchixtlahuaca
Dionisio			#San Dionisio del Mar
Mar				#San Dionisio del Mar
Ocotepec			#San Dionisio Ocotepec
Ocotlán				#San Dionisio Ocotlán
Esteban				#San Esteban Atatlahuca
Atatlahuca			#San Esteban Atatlahuca
Jalapa				#San Felipe Jalapa de Díaz
Tejalápam			#San Felipe Tejalápam
Usila				#San Felipe Usila
Cahuacuá			#San Francisco Cahuacuá
Cajonos				#San Francisco Cajonos
Chapulapa			#San Francisco Chapulapa
Chindúa				#San Francisco Chindúa
Mar				#San Francisco del Mar
Huehuetlán			#San Francisco Huehuetlán
Ixhuatán			#San Francisco Ixhuatán
Jaltepetongo			#San Francisco Jaltepetongo
Lachigoló			#San Francisco Lachigoló
Logueche			#San Francisco Logueche
Nuxaño				#San Francisco Nuxaño
Ozolotepec			#San Francisco Ozolotepec
Sola				#San Francisco Sola
Telixtlahuaca			#San Francisco Telixtlahuaca
Teopan				#San Francisco Teopan
Tlapancingo			#San Francisco Tlapancingo
Mixtepec			#San Gabriel Mixtepec
Ildefonso			#San Ildefonso Amatlán
Sola				#San Ildefonso Sola
Alta				#San Ildefonso Villa Alta
Jacinto				#San Jacinto Amilpas
Amilpas				#San Jacinto Amilpas
Tlacotepec			#San Jacinto Tlacotepec
Jerónimo			#San Jerónimo Coatlán
Coatlán				#San Jerónimo Coatlán
Silacayoapilla			#San Jerónimo Silacayoapilla
Sosola				#San Jerónimo Sosola
Taviche				#San Jerónimo Taviche
Tecóatl				#San Jerónimo Tecóatl
Jorge				#San Jorge Nuchita
Nuchita				#San Jorge Nuchita
Ayuquila			#San José Ayuquila
Chiltepec			#San José Chiltepec
Peñasco				#San José del Peñasco
Estancia			#San José Estancia Grande
Independencia			#San José Independencia
Lachiguiri			#San José Lachiguiri
Tenango				#San José Tenango
Achiutla			#San Juan Achiutla
Atepec				#San Juan Atepec
Ánimas				#Ánimas Trujano
Bautista			#San Juan Bautista Atatlahuca
Atatlahuca			#San Juan Bautista Atatlahuca
Coixtlahuaca			#San Juan Bautista Coixtlahuaca
Cuicatlán			#San Juan Bautista Cuicatlán
Guelache			#San Juan Bautista Guelache
Jayacatlán			#San Juan Bautista Jayacatlán
Lo				#San Juan Bautista Lo de Soto
Suchitepec			#San Juan Bautista Suchitepec
Tlacoatzintepec			#San Juan Bautista Tlacoatzintepec
Tlachichilco			#San Juan Bautista Tlachichilco
Tuxtepec			#San Juan Bautista Tuxtepec
Cacahuatepec			#San Juan Cacahuatepec
Cieneguilla			#San Juan Cieneguilla
Coatzóspam			#San Juan Coatzóspam
Colorado			#San Juan Colorado
Comaltepec			#San Juan Comaltepec
Cotzocón			#San Juan Cotzocón
Chicomezúchil			#San Juan Chicomezúchil
Chilateca			#San Juan Chilateca
Estado				#San Juan del Estado
Río				#San Juan del Río
Diuxi				#San Juan Diuxi
Evangelista			#San Juan Evangelista Analco
Analco				#San Juan Evangelista Analco
Guelavía			#San Juan Guelavía
Guichicovi			#San Juan Guichicovi
Ihualtepec			#San Juan Ihualtepec
Juquila				#San Juan Juquila Mixes
Mixes				#San Juan Juquila Mixes
Juquila				#San Juan Juquila Vijanos
Vijanos				#San Juan Juquila Vijanos
Lachao				#San Juan Lachao
Lachigalla			#San Juan Lachigalla
Lajarcia			#San Juan Lajarcia
Lalana				#San Juan Lalana
Cués				#San Juan de los Cués
Mazatlán			#San Juan Mazatlán
Mixtepec			#San Juan Mixtepec [Distrito 08]
Mixtepec			#San Juan Mixtepec [Distrito 26]
Ñumí				#San Juan Ñumí
Ozolotepec			#San Juan Ozolotepec
Petlapa				#San Juan Petlapa
Quiahije			#San Juan Quiahije
Quiotepec			#San Juan Quiotepec
Sayultepec			#San Juan Sayultepec
Tabaá				#San Juan Tabaá
Tamazola			#San Juan Tamazola
Teita				#San Juan Teita
Teitipac			#San Juan Teitipac
Tepeuxila			#San Juan Tepeuxila
Teposcolula			#San Juan Teposcolula
Yaeé				#San Juan Yaeé
Yatzona				#San Juan Yatzona
Yucuita				#San Juan Yucuita
Lorenzo				#San Lorenzo
Albarradas			#San Lorenzo Albarradas
Cacaotepec			#San Lorenzo Cacaotepec
Cuaunecuiltitla			#San Lorenzo Cuaunecuiltitla
Texmelúcan			#San Lorenzo Texmelúcan
Victoria			#San Lorenzo Victoria
Lucas				#San Lucas Camotlán
Camotlán			#San Lucas Camotlán
Ojitlán				#San Lucas Ojitlán
Quiaviní			#San Lucas Quiaviní
Zoquiápam			#San Lucas Zoquiápam
Amatlán				#San Luis Amatlán
Marcial				#San Marcial Ozolotepec
Ozolotepec			#San Marcial Ozolotepec
Arteaga				#San Marcos Arteaga
Cansecos			#San Martín de los Cansecos
Huamelúlpam			#San Martín Huamelúlpam
Itunyoso			#San Martín Itunyoso
Lachilá				#San Martín Lachilá
Peras				#San Martín Peras
Tilcajete			#San Martín Tilcajete
Toxpalan			#San Martín Toxpalan
Zacatepec			#San Martín Zacatepec
Cajonos				#San Mateo Cajonos
Capulálpam			#Capulálpam de Méndez
Méndez				#Capulálpam de Méndez
Mar				#San Mateo del Mar
Yoloxochitlán			#San Mateo Yoloxochitlán
Etlatongo			#San Mateo Etlatongo
Nejápam				#San Mateo Nejápam
Peñasco				#San Mateo Peñasco
Piñas				#San Mateo Piñas
Hondo				#San Mateo Río Hondo
Sindihui			#San Mateo Sindihui
Tlapiltepec			#San Mateo Tlapiltepec
Betaza				#San Melchor Betaza
Achiutla			#San Miguel Achiutla
Ahuehuetitlán			#San Miguel Ahuehuetitlán
Aloápam				#San Miguel Aloápam
Amatitlán			#San Miguel Amatitlán
Amatlán				#San Miguel Amatlán
Coatlán				#San Miguel Coatlán
Chicahua			#San Miguel Chicahua
Chimalapa			#San Miguel Chimalapa
Puerto				#San Miguel del Puerto
Río				#San Miguel del Río
Ejutla				#San Miguel Ejutla
Grande				#San Miguel el Grande
Huautla				#San Miguel Huautla
Mixtepec			#San Miguel Mixtepec
Panixtlahuaca			#San Miguel Panixtlahuaca
Peras				#San Miguel Peras
Piedras				#San Miguel Piedras
Quetzaltepec			#San Miguel Quetzaltepec
Flor				#San Miguel Santa Flor
Vega				#Villa Sola de Vega
Soyaltepec			#San Miguel Soyaltepec
Suchixtepec			#San Miguel Suchixtepec
Talea				#Villa Talea de Castro
Castro				#Villa Talea de Castro
Tecomatlán			#San Miguel Tecomatlán
Tenango				#San Miguel Tenango
Tequixtepec			#San Miguel Tequixtepec
Tilquiápam			#San Miguel Tilquiápam
Tlacamama			#San Miguel Tlacamama
Tlacotepec			#San Miguel Tlacotepec
Tulancingo			#San Miguel Tulancingo
Yotao				#San Miguel Yotao
Nicolás				#San Nicolás
Hidalgo				#San Nicolás Hidalgo
Pablo				#San Pablo Coatlán
Coatlán				#San Pablo Coatlán
Venados				#San Pablo Cuatro Venados
Etla				#San Pablo Etla
Huitzo				#San Pablo Huitzo
Huixtepec			#San Pablo Huixtepec
Macuiltianguis			#San Pablo Macuiltianguis
Tijaltepec			#San Pablo Tijaltepec
Mitla				#San Pablo Villa de Mitla
Yaganiza			#San Pablo Yaganiza
Amuzgos				#San Pedro Amuzgos
Apóstol				#San Pedro Apóstol
Atoyac				#San Pedro Atoyac
Cajonos				#San Pedro Cajonos
Coxcaltepec			#San Pedro Coxcaltepec Cántaros
Cántaros			#San Pedro Coxcaltepec Cántaros
Comitancillo			#San Pedro Comitancillo
Alto				#San Pedro el Alto
Huamelula			#San Pedro Huamelula
Huilotepec			#San Pedro Huilotepec
Ixcatlán			#San Pedro Ixcatlán
Ixtlahuaca			#San Pedro Ixtlahuaca
Jaltepetongo			#San Pedro Jaltepetongo
Jicayán				#San Pedro Jicayán
Jocotipac			#San Pedro Jocotipac
Juchatengo			#San Pedro Juchatengo
Mártir				#San Pedro Mártir
Quiechapa			#San Pedro Mártir Quiechapa
Yucuxaco			#San Pedro Mártir Yucuxaco
Mixtepec			#San Pedro Mixtepec
Mixtepec			#San Pedro Mixtepec
Molinos				#San Pedro Molinos
Nopala				#San Pedro Nopala
Ocopetatillo			#San Pedro Ocopetatillo
Ocotepec			#San Pedro Ocotepec
Pochutla			#San Pedro Pochutla
Quiatoni			#San Pedro Quiatoni
Sochiápam			#San Pedro Sochiápam
Tapanatepec			#San Pedro Tapanatepec
Taviche				#San Pedro Taviche
Teozacoalco			#San Pedro Teozacoalco
Teutila				#San Pedro Teutila
Tidaá				#San Pedro Tidaá
Topiltepec			#San Pedro Topiltepec
Totolápam			#San Pedro Totolápam
Tututepec			#Villa de Tututepec
Yaneri				#San Pedro Yaneri
Yólox				#San Pedro Yólox
Ayutla				#San Pedro y San Pablo Ayutla
Etla				#Villa de Etla
Teposcolula			#San Pedro y San Pablo Teposcolula
Tequixtepec			#San Pedro y San Pablo Tequixtepec
Yucunama			#San Pedro Yucunama
Raymundo			#San Raymundo Jalpan
Jalpan				#San Raymundo Jalpan
Abasolo				#San Sebastián Abasolo
Coatlán				#San Sebastián Coatlán
Ixcapa				#San Sebastián Ixcapa
Nicananduta			#San Sebastián Nicananduta
Hondo				#San Sebastián Río Hondo
Tecomaxtlahuaca			#San Sebastián Tecomaxtlahuaca
Teitipac			#San Sebastián Teitipac
Tutla				#San Sebastián Tutla
Almolongas			#San Simón Almolongas
Zahuatlán			#San Simón Zahuatlán
Ana				#Santa Ana
Ateixtlahuaca			#Santa Ana Ateixtlahuaca
Cuauhtémoc			#Santa Ana Cuauhtémoc
Valle				#Santa Ana del Valle
Tavela				#Santa Ana Tavela
Tlapacoyan			#Santa Ana Tlapacoyan
Yareni				#Santa Ana Yareni
Zegache				#Santa Ana Zegache
Catalina			#Santa Catalina Quierí
Quierí				#Santa Catalina Quierí
Cuixtla				#Santa Catarina Cuixtla
Ixtepeji			#Santa Catarina Ixtepeji
Juquila				#Santa Catarina Juquila
Lachatao			#Santa Catarina Lachatao
Loxicha				#Santa Catarina Loxicha
Mechoacán			#Santa Catarina Mechoacán
Minas				#Santa Catarina Minas
Quiané				#Santa Catarina Quiané
Tayata				#Santa Catarina Tayata
Ticuá				#Santa Catarina Ticuá
Yosonotú			#Santa Catarina Yosonotú
Zapoquila			#Santa Catarina Zapoquila
Acatepec			#Santa Cruz Acatepec
Amilpas				#Santa Cruz Amilpas
Bravo				#Santa Cruz de Bravo
Itundujia			#Santa Cruz Itundujia
Mixtepec			#Santa Cruz Mixtepec
Nundaco				#Santa Cruz Nundaco
Papalutla			#Santa Cruz Papalutla
Tacache				#Santa Cruz Tacache de Mina
Tacahua				#Santa Cruz Tacahua
Tayata				#Santa Cruz Tayata
Xitla				#Santa Cruz Xitla
Xoxocotlán			#Santa Cruz Xoxocotlán
Zenzontepec			#Santa Cruz Zenzontepec
Gertrudis			#Santa Gertrudis
Inés				#Santa Inés del Monte
Yatzeche			#Santa Inés Yatzeche
Lucía				#Santa Lucía del Camino
Camino				#Santa Lucía del Camino
Miahuatlán			#Santa Lucía Miahuatlán
Monteverde			#Santa Lucía Monteverde
Ocotlán				#Santa Lucía Ocotlán
Alotepec			#Santa María Alotepec
Apazco				#Santa María Apazco
Asunción			#Santa María la Asunción
Tlaxiaco			#Heroica Ciudad de Tlaxiaco
Ayoquezco			#Ayoquezco de Aldama
Aldama				#Ayoquezco de Aldama
Atzompa				#Santa María Atzompa
Camotlán			#Santa María Camotlán
Colotepec			#Santa María Colotepec
Cortijo				#Santa María Cortijo
Coyotepec			#Santa María Coyotepec
Chachoápam			#Santa María Chachoápam
Chilapa				#Villa de Chilapa de Díaz
Chilchotla			#Santa María Chilchotla
Chimalapa			#Santa María Chimalapa
Rosario				#Santa María del Rosario
Tule				#Santa María del Tule
Ecatepec			#Santa María Ecatepec
Guelacé				#Santa María Guelacé
